;;;;;;;;;;x
ABU_conservative;Sheikhs Council;x
ABU_conservative_2;Trucial Sheiks;x
BRA_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
BRA_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
BRA_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;
BRA_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;
BRA_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
BRE_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;
BRE_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;
BRE_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;
BRE_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
BRE_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
BRE_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;
BRE_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;
BRE_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;
BRE_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
BRE_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
BRE_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;
BRE_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;
BRE_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
BRU_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;
BRU_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;
BRU_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;
BRU_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;
BRU_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;
BRU_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;
BRU_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;
BRZ_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;x;;;;
BRZ_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;x;;;;
BRZ_reactionary;Partido Caramuru;Partido Caramuru;Partido Caramuru;;Partido Caramuru;;;;;;;;;x;;;;
BRZ_conservative_2;Partido Paulista;Partido Paulista;Partido Paulista;;Partido Paulista;;;;;;;;;x;;;;
BRZ_liberal_2;Partido Carioca;Partido Carioca;Partido Carioca;;Partido Carioca;;;;;;;;;x;;;;
BRZ_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;x;;;;
BRZ_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;x;;;;
BRZ_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;
BRZ_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;
BUK_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;
BUK_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;
BUK_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;
BUK_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;
BUK_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;
BUK_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;
BUK_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;
BUL_liberal;Liberal;Libéral;Liberal;;Liberal;;;;;;;;;x;;;;
BUL_conservative;Conservative;Conservateur;Konservativ;;Conservadora;;;;;;;;;x;;;;
BUL_socialist;Socialist;Socialiste;Sozialistisch;;Socialista;;;;;;;;;x;;;;
BUL_reactionary;Nationalist;Nationaliste;Nationalistisch;;Nacionalista;;;;;;;;;x;;;;
BUL_anarcho_liberal;Radical;Radical;Radikal;;Radical;;;;;;;;;x;;;;
BUL_communist;Communist;Communiste;Kommunistisch;;Comunista;;;;;;;;;x;;;;
BUL_fascist;Fascist;Fasciste;Faschistisch;;Fascista;;;;;;;;;x;;;;
BUN_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;
BUN_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;
BUN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;
BUN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;
BUN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;
BUN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;
BUN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;
BUR_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;
BUR_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;
BUR_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;
BUR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;
BUR_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;
BUR_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;
BUR_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;
CAL_liberal;Liberty;Libert?Liberty;;Libertad;;;;;;;;;x;;;;
CAL_anarcho_liberal;Democratic;Démocratique;Democratic;;Democrático;;;;;;;;;x;;;;
CAL_liberal_2;Free Soil;Sol libre;Free Soil;;Tierra Libre;;;;;;;;;x;;;;
CAL_anarcho_liberal_2;Populist;Populiste;Populist;;Populista;;;;;;;;;x;;;;
CAL_reactionary;Ursine Imperialist;Impérialiste ursine;Ursine Imperialist;;Imperialista osuno;;;;;;;;;x;;;;
CAL_socialist;Radical;Radical;Radical;;Radical;;;;;;;;;x;;;;
CAL_liberal_3;Progressive;Progressiste;Progressive;;Progresista;;;;;;;;;x;;;;
CAL_communist;Communist;Communistes;Communist;;Comunista;;;;;;;;;x;;;;
CAL_fascist;Fascist;Fasciste;Fascist;;Fascista;;;;;;;;;x;;;;
CAM_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;
CAM_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;
CAM_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;
CAM_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;
CAM_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;
CAM_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;
CAM_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;
CAN_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;x;;;;
CAN_conservative;Conservative Party;Parti conservateur;Conservative Party;;Partido conservador;;;;;;;;;x;;;;
CAN_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;x;;;;
CAN_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;x;;;;
CAN_socialist;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;x;;;;
CAN_communist;Communist Party;Parti communiste;Communist Party;;Partido Comunista;;;;;;;;;x;;;;
CAN_fascist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;x;;;;
CAT_conservative;Renaixença Catal?Renaixença Catal?Renaixença Catal?;Renaixença Catal?;;;;;;;;x;;;;
CAT_liberal;Centre Catal?Centre Catal?Centre Catal?;Centre Catal?;;;;;;;;x;;;;
CAT_anarcho_liberal;Uni?Catalanista;Uni?Catalanista;Uni?Catalanista;;Uni?Catalanista;;;;;;;;;x;;;;
CAT_conservative_2;Regionalista Catalana;Regionalista Catalana;Regionalista Catalana;;Regionalista de Catalunya;;;;;;;;;x;;;;
CAT_liberal_2;Solidaritat Catalana;Solidaritat Catalana;Solidaritat Catalana;;Solidaritat Catalana;;;;;;;;;x;;;;
CAT_socialist;Socialistes de Catalunya;Socialistes de Catalunya;Socialistes de Catalunya;;Socialistes de Catalunya;;;;;;;;;x;;;;
CAT_liberal_3;Partit Radical Republic?Partit Radical Republic?Partit Radical Republic?;Partit Radical Republic?;;;;;;;;x;;;;
CAT_reactionary;Nationalist de Catalana;Nationaliste de Catalana;Nationalist de Catalana;;Nationalist de Catalana;;;;;;;;;x;;;;
CAT_communist;Communist de Catalana;Communiste de Catalana;Communist de Catalana;;Comunista de Catalunya;;;;;;;;;x;;;;
CAT_fascist;Fascist de Catalana;Fasciste de Catalana;Fascist de Catalana;;Fascista de Catalunya;;;;;;;;;x;;;;
CHE_liberal;Keetoowah Society;Sociét?Keetoowah;Keetoowah Society;;Sociedad de Keetoowah ;;;;;;;;;x;;;;
CHE_conservative;Traditional Party;Parti traditionnel;Traditional Party;;Partido Tradicional;;;;;;;;;x;;;;
CHE_conservative_2;National Party;Parti national;National Party;;Partido Nacional;;;;;;;;;x;;;;
CHE_socialist;Social Party;Parti social;Social Party;;Partido Social;;;;;;;;;x;;;;
CHE_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;x;;;;
CHE_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;x;;;;
CHE_communist;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;x;;;;
CHE_fascist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;x;;;;
CHI_conservative;Imperial Faction;Faction impériale;Kaiserliche Fraktion;;Facción imperial;;;;;;;;;x;;;;
CHI_conservative_2;Zhiqiang;Zhiqiang;Zhiqiang;;Zhiqiang;;;;;;;;;x;;;;
CHI_liberal;Reformers;Réformateurs;Reformer;;Reformistas;;;;;;;;;x;;;;
CHI_reactionary;Conservatives;Conservateurs;Konservative;;Conservadores;;;;;;;;;x;;;;
CHI_anarcho_liberal;Republicans;Républicains;Republikaner;;Republicanos;;;;;;;;;x;;;;
CHI_conservative_3;Beiyang;Beiyang;Beiyang;;Beiyang;;;;;;;;;x;;;;
CHI_liberal_2;Kuomintang Sun;Kuomintang Sun;Kuomintang Sun;;Kuomintang Sun;;;;;;;;;x;;;;
CHI_liberal_3;Feng Yuxiang;Feng Yuxiang;Feng Yuxiang;;Feng Yuxiang;;;;;;;;;x;;;;
CHI_socialist;Socialists;Socialistes;Sozialisten;;Socialistas;;;;;;;;;x;;;;
CHI_communist;Communist Party of China;Parti communiste chinois;Kommunistische Partei Chinas;;Partido Comunista de China;;;;;;;;;x;;;;
CHI_fascist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;x;;;;
CHI_conservative_4;Kuomintang Chiang;Kuomintang Chiang;Kuomintang Chiang;;Kuomintang Chiang;;;;;;;;;x;;;;
CHI_reactionary_2;Yuan Shi Kai;Yuan Shi Kai;Yuan Shi Kai;;Yuan Shi Kai;;;;;;;;;x;;;;
CHL_conservative;Conservadores;Conservadores;Conservadores;;Conservadores;;;;;;;;;x;;;;
CHL_liberal;Liberales;Liberales;Liberales;;Liberales;;;;;;;;;x;;;;
CHL_conservative_2;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;x;;;;
CHL_liberal_2;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;x;;;;
CHL_conservative_3;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;x;;;;
CHL_liberal_3;Alianza Liberal;Alianza Liberal;Alianza Liberal;;Alianza Liberal;;;;;;;;;x;;;;
CHL_liberal_4;Liberal Democrático;Liberal Democrático;Liberal Democrático;;Liberal Democrático;;;;;;;;;x;;;;
CHL_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;x;;;;
CHL_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;x;;;;
CHL_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;x;;;;
CHL_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;
CHL_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;
CLM_anarcho_liberal;Federalistas;Federalistas;Federalistas;;Federalistas;;;;;;;;;x;;;;
CLM_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;x;;;;
CLM_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;x;;;;
CLM_liberal_2;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;x;;;;
CLM_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;x;;;;
CLM_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;x;;;;
CLM_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;
CLM_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;
COB_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;
COB_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;
COB_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;
COB_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
COB_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
COB_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;
COB_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;
COB_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;
COB_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
COB_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
COB_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;
COB_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;
COB_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
COL_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;x;;;;
COL_conservative;Conservative Party;Parti conservateur;Konservative Partei;;Partido conservador;;;;;;;;;x;;;;
COL_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;x;;;;
COL_reactionary;Nationalist Party;Parti nationaliste;Nationalistische Partei;;Partido Nacionalista;;;;;;;;;x;;;;
COL_anarcho_liberal;Radical Party;Parti radical;Radikale Partei;;Partido Radical;;;;;;;;;x;;;;
COL_communist;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;x;;;;
COL_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;x;;;;
COS_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;x;;;;
COS_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;x;;;;
COS_conservative_2;Partido de Unión Nacional;Partido de Unión Nacional;Partido de Unión Nacional;;Partido de Unión Nacional;;;;;;;;;x;;;;
COS_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;x;;;;
COS_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;x;;;;
COS_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;x;;;;
COS_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;
COS_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;
CRE_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;
CRE_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;
CRE_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;
CRE_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;
CRE_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;
CRE_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;
CRE_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;
CRI_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;
CRI_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;
CRI_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;
CRI_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;
CRI_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;
CRI_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;
CRI_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;
CRO_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;
CRO_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;
CRO_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;
CRO_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;
CRO_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;
CRO_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;
CRO_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;
CSA_anarcho_liberal;Democrats;Democrates;Democrats;;Demócratas;;;;;;;;;x;;;;
CSA_conservative;Whigs;Whigs;Whigs;;Whigs;;;;;;;;;x;;;;
CSA_liberal;Democratic Party;Parti démocratique;Democratic Party;;Partido Democrático;;;;;;;;;x;;;;
CSA_liberal_2;Whig Party;Parti Whig;Whig Party;;Partido Whig;;;;;;;;;x;;;;
CSA_liberal_3;Populist Party;Parti populiste;Populist Party;;Partido Populista;;;;;;;;;x;;;;
CSA_socialist;Brothers of the Revolution;Frères de la Révolution;Brothers of the Revolution;;Hermanos de la Revolución;;;;;;;;;x;;;;
CSA_reactionary;New America Party;Nouveau parti américain;New America Party;;Partido de la Nueva América;;;;;;;;;x;;;;
CSA_communist;Communists;Communistes;Communists;;Comunistas;;;;;;;;;x;;;;
CSA_fascist;Fascists;Fascistes;Fascists;;Fascistas;;;;;;;;;x;;;;
CUB_reactionary;Realistas;Realistas;Realistas;;Realistas;;;;;;;;;x;;;;
CUB_liberal;Liberales;Liberales;Liberales;;Liberales;;;;;;;;;x;;;;
